GAME_ID,GAME_DATE,SEASON_YEAR,HOME_TEAM,AWAY_TEAM,TW_SPREAD_SCORE,HOME_PACE_S2D,HOME_PACE_L5,HOME_PACE_L10,HOME_DEF_RATING_S2D,HOME_DEF_RATING_L5,HOME_DEF_RATING_L10,HOME_NET_RATING_L10,HOME_TS_PCT_L10,HOME_EFG_PCT_L10,HOME_TM_TOV_PCT_S2D,HOME_TM_TOV_PCT_L10,HOME_PIE_L5,HOME_PCT_PTS_3PT_L3,HOME_PCT_PTS_3PT_L5,HOME_PCT_PTS_3PT_L10,HOME_PCT_PTS_PAINT_L5,HOME_PCT_AST_FGM_S2D,HOME_PCT_AST_FGM_L5,HOME_PCT_AST_FGM_L10,HOME_CONTESTED_SHOTS_S2D,HOME_LOOSE_BALLS_RECOVERED_S2D,HOME_LOOSE_BALLS_RECOVERED_L10,HOME_CHARGES_DRAWN_L10,HOME_MOREYBALL_INDEX_L5,HOME_MOREYBALL_INDEX_L10,HOME_CLUTCH_TS_PCT_S2D,HOME_CLUTCH_TS_PCT_L3,HOME_RUNS_10_0_COUNT_S2D,HOME_RUNS_10_0_COUNT_L3,HOME_RUNS_10_0_COUNT_L10,HOME_MAX_UNANSWERED_RUN_L5,HOME_RUN_DEFICIT_RECOVERY_RATE_L5,HOME_Q1_Q3_GAP_S2D,HOME_Q1_Q3_GAP_L3,HOME_Q1_Q3_GAP_L5,HOME_Q1_Q3_GAP_L10,HOME_EFFICIENCY_TREND,HOME_REST_DAYS,HOME_IS_B2B,HOME_AWAY_STREAK,AWAY_PACE_S2D,AWAY_PACE_L3,AWAY_DEF_RATING_S2D,AWAY_DEF_RATING_L3,AWAY_DEF_RATING_L5,AWAY_DEF_RATING_L10,AWAY_TS_PCT_L10,AWAY_TM_TOV_PCT_S2D,AWAY_OREB_PCT_L10,AWAY_PCT_PTS_3PT_L10,AWAY_PCT_PTS_PAINT_L5,AWAY_PCT_PTS_PAINT_L10,AWAY_FTA_RATE_S2D,AWAY_FTA_RATE_L3,AWAY_FTA_RATE_L10,AWAY_CONTESTED_SHOTS_L10,AWAY_CHARGES_DRAWN_L3,AWAY_CHARGES_DRAWN_L5,AWAY_CHARGES_DRAWN_L10,AWAY_SCREEN_ASSISTS_S2D,AWAY_SCREEN_ASSISTS_L5,AWAY_SCREEN_ASSISTS_L10,AWAY_MID_FREQ_S2D,AWAY_MID_FREQ_L3,AWAY_MID_FREQ_L5,AWAY_MID_FREQ_L10,AWAY_RIM_FREQ_L3,AWAY_MOREYBALL_INDEX_L3,AWAY_CLUTCH_TOV_PCT_L3,AWAY_CLUTCH_TOV_PCT_L10,AWAY_RUNS_10_0_COUNT_L3,AWAY_MAX_UNANSWERED_RUN_L3,AWAY_Q1_Q3_GAP_L3,AWAY_OFF_RATING_L10_STD,AWAY_EFFICIENCY_TREND,AWAY_IS_B2B,AWAY_AWAY_STREAK,PLUS_MINUS
0041400313,2015-05-23T00:00:00,2014-15,HOU,GSW,-1.5,98.0503125,99.6,102.3,103.48645833333335,104.35999999999999,106.88999999999999,-1.8600000000000005,0.5394,0.5066,0.16639583333333333,0.1553,0.5513999999999999,0.25300000000000006,0.261,0.2765,0.4534000000000001,0.5996354166666666,0.5922000000000001,0.5964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.011458333333351,2.0,0,0,98.65968085106383,94.66666666666667,100.36808510638298,105.26666666666667,98.0,100.88,0.5691,0.14674468085106385,0.2403,0.3264,0.3844,0.393,0.24457446808510636,0.19366666666666663,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26657673817274,0.4712765957446692,0,1,-35
0041400302,2015-05-22T00:00:00,2014-15,ATL,CLE,-2.5,94.65494736842105,95.0,94.538,101.96736842105263,99.86,101.63,4.13,0.5359,0.5027999999999999,0.14878947368421053,0.14379999999999998,0.5088,0.1910000000000001,0.2072,0.2771,0.4932,0.6746736842105262,0.6208,0.6648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.271578947368425,2.0,0,0,92.89698924731182,86.33333333333333,104.93010752688173,100.53333333333332,100.1,101.41,0.5381,0.15050537634408603,0.3134,0.28680000000000005,0.3544,0.372,0.29436559139784946,0.2690000000000001,0.31220000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470871659201721,-0.6989247311827995,0,3,-12
0041400312,2015-05-21T00:00:00,2014-15,GSW,HOU,-9.5,98.73129032258065,94.2,94.01899999999999,100.30215053763442,97.53999999999999,99.58,8.540000000000001,0.5607,0.5317000000000001,0.14633333333333334,0.15860000000000002,0.5393999999999999,0.373,0.3474,0.33,0.3554,0.6560645161290323,0.6456,0.6393000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1348387096774246,2.0,0,0,98.114,102.16666666666667,103.44315789473684,103.73333333333333,106.76000000000002,107.99000000000001,0.5416000000000001,0.16688421052631577,0.2667,0.27440000000000003,0.41500000000000004,0.45009999999999994,0.3368,0.46399999999999997,0.45709999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.832384573839459,2.312631578947375,0,2,1
0041400301,2015-05-20T00:00:00,2014-15,ATL,CLE,-1.5,94.6991489361702,95.7,95.288,101.90531914893617,97.44,100.03999999999999,4.49,0.5274,0.4949,0.14896808510638299,0.1471,0.541,0.2310000000000001,0.23679999999999998,0.2853,0.4614,0.675904255319149,0.6712,0.6777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.376808510638298,5.0,0,0,92.92304347826087,86.5,105.00760869565218,98.36666666666667,101.22,102.5,0.5443,0.15032608695652175,0.31710000000000005,0.2904,0.347,0.3641,0.29497826086956525,0.2963333333333334,0.32860000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31557835026899,1.8160869565217581,0,2,-8
0041400311,2015-05-19T00:00:00,2014-15,GSW,HOU,-10.5,98.72836956521739,93.9,94.219,100.22826086956522,96.12,98.66999999999999,8.830000000000002,0.5618000000000001,0.5319999999999999,0.1465,0.1604,0.5307999999999999,0.4206666666666667,0.33280000000000004,0.3338,0.3578,0.6563695652173913,0.6232,0.6414000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.983478260869575,4.0,0,0,98.1045744680851,102.33333333333333,103.36170212765957,101.03333333333335,109.6,109.80999999999999,0.5494,0.16693617021276597,0.2691,0.2818,0.4016,0.44720000000000004,0.3369148936170213,0.5043333333333333,0.4546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96809459685414,0.9002127659574342,0,1,4
0041400237,2015-05-17T00:00:00,2014-15,HOU,LAC,2.5,98.0358064516129,102.8,102.5,103.43870967741935,111.12,110.4,-2.08,0.5443,0.5096999999999999,0.16698924731182796,0.1494,0.4744,0.30833333333333335,0.2776,0.2661,0.4282,0.5994408602150537,0.584,0.5820000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2933333333333223,3.0,0,0,95.85557894736843,103.33333333333333,105.03684210526316,109.60000000000001,107.66,107.33,0.5706,0.12885263157894736,0.1684,0.2232,0.43340000000000006,0.40540000000000004,0.3162842105263158,0.49666666666666665,0.4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.424303466096692,-0.07789473684209725,0,1,13
0041400206,2015-05-15T00:00:00,2014-15,WAS,ATL,-2.5,94.37989010989011,95.4,95.149,102.3120879120879,103.72,102.21000000000001,3.7800000000000002,0.5429999999999999,0.5122000000000001,0.15656043956043955,0.15130000000000002,0.46860000000000007,0.265,0.29100000000000004,0.2827,0.3842,0.6257142857142857,0.5926,0.6247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0584615384615432,2.0,0,0,94.6905376344086,96.33333333333333,101.98172043010752,98.90000000000002,100.38,100.45,0.5253,0.14887096774193548,0.2941,0.2973,0.44939999999999997,0.4434,0.2567741935483871,0.23633333333333337,0.2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.392902273881806,-4.172473118279569,0,1,-3
0041400226,2015-05-15T00:00:00,2014-15,MEM,GSW,5.5,92.86869565217391,94.0,93.15,101.34673913043478,102.32000000000001,101.95,-0.2599999999999998,0.5086999999999999,0.458,0.13999999999999999,0.12619999999999998,0.4726,0.14966666666666661,0.14179999999999998,0.14079999999999998,0.4638,0.5730326086956522,0.6344,0.5697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.318913043478261,2.0,0,0,98.79131868131869,93.0,100.2065934065934,92.8,94.17999999999999,100.34,0.5631999999999999,0.1466923076923077,0.25170000000000003,0.3214,0.3894,0.3936,0.24625274725274723,0.2336666666666666,0.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.470917395868941,-7.656923076923064,0,1,-13
0041400236,2015-05-14T00:00:00,2014-15,LAC,HOU,-8.5,95.77957446808512,103.2,98.9,104.92553191489361,103.8,107.13999999999999,2.57,0.5601,0.5259,0.1293936170212766,0.1322,0.5614,0.294,0.276,0.2283,0.40840000000000004,0.621,0.6209999999999999,0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344468085106385,2.0,0,0,97.98184782608696,102.0,103.43369565217391,115.96666666666665,112.61999999999998,110.00999999999999,0.5452999999999999,0.16775,0.3024,0.2587,0.4532,0.4748,0.33265217391304347,0.38666666666666666,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.002257754455934,-2.467391304347828,0,1,-12
0041400216,2015-05-14T00:00:00,2014-15,CHI,CLE,-2.5,93.47043010752688,88.6,90.47200000000001,102.85591397849463,110.38,101.03999999999999,4.4300000000000015,0.5205,0.4774,0.14808602150537634,0.1524,0.47780000000000006,0.23700000000000002,0.24900000000000003,0.28569999999999995,0.3766,0.5978817204301076,0.5326,0.6207999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4070967741935476,2.0,0,0,93.04857142857144,90.0,105.18351648351648,104.56666666666666,106.72,103.97999999999999,0.5482,0.15007692307692308,0.3,0.2946,0.3874,0.3679,0.29543956043956043,0.2893333333333334,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105437935651436,0.320659340659347,0,1,-21
